Capacity,DVD_ETI,ICA,CCCT
1.0,0.01109051509159924,0.9784446514276386,1.0
0.9990050671378858,0.009364820720757701,0.9797248765627304,0.9996866818832988
0.997996449837179,0.007613637634352238,0.9810249360667427,0.9993704011761885
0.9969778135580495,0.005842975358532419,0.9823405303295156,0.9990525093647814
0.9959023170365028,0.003975508139648996,0.9837272869220643,0.9987160645706393
0.9947827454446001,0.0020322939424461113,0.9851700822746976,0.9983657322963022
0.9935542820763128,0.00074360722304631,0.9864288396182481,0.9977957930888408
0.9922045656656291,0.00017519462721689622,0.9874856408718397,0.9969830388120258
0.9907725768059015,0.0,0.9884424621310699,0.9960268162218979
0.9892376695624929,0.0004278390354956887,0.98923148693124,0.9948665767344893
0.987625029048139,0.0010212270570783629,0.990004257071372,0.9936157476681371
0.985935847161198,0.0017660060243767147,0.9907654970785799,0.9922782939900145
0.9841379762549234,0.0030722417913949195,0.9913780254602977,0.9907417776854187
0.9822349077419401,0.004860902337143649,0.9918698400650957,0.9890259445214552
0.9802893590281131,0.006635316371050453,0.9923938123856628,0.9872841743149118
0.9783008068206186,0.00841375495861844,0.9929433514300696,0.9855121333935732
0.976239626717461,0.010393184215714387,0.9934605484711668,0.9836455990383945
0.9741202385876898,0.012461230034019603,0.9939798881672572,0.9817194565310241
0.9718951550282738,0.015033857497426145,0.9943705708340117,0.9796089232933786
0.9695593715260109,0.018145927690637442,0.9946222405850497,0.9773028225530953
0.9671472672831246,0.02150596460523455,0.9948259885274188,0.9748894250854038
0.9646468586814173,0.025215455530154196,0.994950150691179,0.9723380160847621
0.9620859025283887,0.028747073492381616,0.9951788589434112,0.9697833758926052
0.9594698424732511,0.032024197458104066,0.9955381033749056,0.9672461265856839
0.9567759337365579,0.03537460061437861,0.9959165734760188,0.9646385574361285
0.9540121809290156,0.038644950694936786,0.9963678706916519,0.9619998264333574
0.9511686716872193,0.04208141191483826,0.996804376507502,0.9592692502491967
0.9482428161530216,0.04571036484998492,0.9972175896329807,0.9564392408588142
0.9452461975269232,0.04927363467418632,0.9976988044148344,0.9535743459232423
0.9421761164646155,0.05282174650168582,0.9982304373988781,0.9506616470387721
0.9389962902454441,0.05685548479663345,0.9986432671417839,0.9475660200719569
0.935704577391166,0.06138394687213875,0.998935085503706,0.944283960469544
0.9323160012388059,0.06619935208082302,0.9991761686543585,0.9408715414253949
0.9288205767914249,0.07142841385714661,0.9993241755522145,0.9372940074933601
0.925241146060235,0.07671326308366315,0.9995018266819151,0.9336457275054528
0.9215784845093081,0.08203141969616728,0.9997172327899159,0.9299321733317519
0.9178122406281979,0.08766715007732029,0.9998742138394673,0.9260768287835806
0.9139467151296895,0.09354225535211773,1.0,0.9220998326456695
0.9095072031816138,0.09930349866477979,0.9986112264505327,0.9175782421508716
0.9044416178297483,0.10494869098695651,0.9955441104596727,0.9124587798853523
0.8989740277301241,0.1105894892643159,0.9915110367848771,0.9069523703486249
0.8929647210576093,0.11613337477678955,0.9860767410683128,0.9009325298086223
0.8866789699568273,0.12185418589006657,0.9800662937949836,0.8946210950573198
0.8801249050307791,0.1277585880834198,0.9735088327067795,0.8880255254581824
0.8730409736734541,0.1336283726590476,0.965591873098918,0.8809175840812321
0.8654729355724896,0.13951750087834686,0.9564600072523242,0.8733344916667831
0.8577665949022646,0.14558009719178075,0.9472109047085836,0.8656049954940421
0.8499105909814165,0.15180184944252056,0.9378132630574836,0.857720431160762
0.8417602634744852,0.1581428514179811,0.9278102550206777,0.8495389273428555
0.8333934273444702,0.1646365832362498,0.9174518118926884,0.8411349425899014
0.8245253115692277,0.1711300008364664,0.9058435952690139,0.8322434441836788
0.8151298508082316,0.17761458453264178,0.8929064061064829,0.8228393912067983
0.8054064337201512,0.18419176197947407,0.8792732267940303,0.8131100152457142
0.7952843519300085,0.19082568941506187,0.8647244657008685,0.8029893276883541
0.7850817342635193,0.1978602863181389,0.850240640990099,0.7927397327128524
0.7748457753303021,0.20533859238325006,0.8359714959312772,0.7824020151470115
0.7643702879787784,0.21307164098453168,0.8212824431145652,0.7717998993464994
0.7537470231453073,0.22115943003349955,0.806458732002157,0.7610091325996593
0.7428299008796245,0.22942658836702054,0.791058121954918,0.7499131615562572
0.7316005004556804,0.23786102707825232,0.7750265166900221,0.7384955796684484
0.7202115782638804,0.24664023741053837,0.758834727518109,0.726880098090491
0.7086315625316709,0.25573096111187693,0.742389331735048,0.7150408571264862
0.696543923066578,0.26485175292580737,0.7247132175449951,0.7027053838176001
0.683940109300027,0.27400394698765157,0.7057822123167762,0.6898648588826668
0.6709500769745184,0.28330383347299354,0.6860024993002344,0.676631456555443
0.6574920124087141,0.2926836016627429,0.6651234937277177,0.6629340108048204
0.6437865983243848,0.30235794992365883,0.6438298680921495,0.6489593695082437
0.629845978737321,0.31234301093249606,0.622162098084652,0.6347172624562437
0.6154903756631175,0.3224776974997269,0.5995669777433437,0.6200533191321335
0.6007664004433233,0.3328117838201463,0.5761913342885843,0.6050063803465893
0.5872100493954666,0.3425345381928344,0.5554918963275215,0.5911861052061638
0.5749560974620503,0.35154641788535634,0.5377547678433873,0.5787374408057449
0.5633167890277191,0.3602635071014711,0.5214615639364477,0.566932458098819
0.5527315517090027,0.36844654999985316,0.5075963498255559,0.5562325734152873
0.5422735269308251,0.37652357442014744,0.49403714673311205,0.5456745544806705
0.5319110541076323,0.38451441301493744,0.48071367743205096,0.5352247274129093
0.5225069780903537,0.39198603880679506,0.46958000491429275,0.525784268686485
0.513892067367748,0.39901434769369704,0.46024673481459716,0.5171775441681398
0.5050241340445454,0.4062428035691932,0.4504230128471282,0.508299994252011
0.4959401606004803,0.4136602713457466,0.4401962955058095,0.49918919821192664
0.487049549251979,0.4209954347847666,0.43045459115411877,0.4902814166651416
0.47811516896084444,0.42839815053368735,0.42067814696791206,0.48132481904899854
0.4700079823545522,0.43536052994948465,0.41279763538285336,0.47323841147361767
0.4627990301691707,0.4418390831881993,0.40696866963317363,0.46609736379617794
0.4558752527414263,0.44820188123430077,0.401837281398669,0.4592532837746075
0.4494476658302534,0.4543263175671234,0.397870955564681,0.4529287166356747
0.44239972743665584,0.46070644078046813,0.3925082122842149,0.44596682659661646
0.43456801978527915,0.46742450752146264,0.3853790680069776,0.438196894851628
0.42664220307840717,0.47415336186375834,0.37805273721621657,0.43033637095656796
0.41829631635411535,0.4810392998781239,0.36978213384655556,0.422047208794024
0.410049693133964,0.48787284897085953,0.36176877552933306,0.4138646227817783
0.4019559777309959,0.4946278248405663,0.3541337632813549,0.4058444649227447
0.39346708589858287,0.5015383701061225,0.3456149106436209,0.397419986882503
0.384687998720875,0.5085615748971315,0.3364543093424015,0.3886994101533286
0.3766729148001409,0.5151883392602434,0.3290456823551469,0.38078063913616433
0.36943881950993507,0.5214063155177067,0.3234247222256162,0.37368186790200164
0.3625457435025191,0.5274325159144975,0.31859403238429873,0.3669441855101291
0.3562588674474646,0.5331373392974991,0.3151544450737273,0.3608439311295685
0.3498209344643987,0.5388767410405367,0.31138011160084134,0.3545936757836883
0.3431825065978893,0.5446737993817006,0.30715769953098176,0.3481419779422993
0.3369412705321259,0.5502425387978901,0.30384553741253306,0.34211091541428507
0.3309301604415924,0.5556606533070395,0.30106193424400063,0.33632683319939144
0.32442558379870856,0.5617825136234673,0.2970201295897576,0.33006461029912804
0.3174232946841475,0.5686611509913096,0.29169463623962494,0.3233228407312622
0.3101457018184246,0.5759499739543363,0.28565494338106107,0.31632018523865046
0.3024024533622463,0.5838869788779257,0.27842596838382244,0.3088667937082312
0.2947556818070341,0.5919110142836271,0.27136503001833173,0.30153184041280773
0.2872169270519078,0.6000051961283965,0.2644995872160654,0.294326954670757
0.2793368535135808,0.6086644033419817,0.2567287625391733,0.2868000860465655
0.2712248463076384,0.6177833577695456,0.24831409540786864,0.27906239116785353
0.26318712228266145,0.6268505054552489,0.24005178495200477,0.27141250083276786
0.2551919731457043,0.6358913011739517,0.23186515748739678,0.2638181782147076
0.24716005538975586,0.6450911415810093,0.2235308245917815,0.25620528084317046
0.2391561154326435,0.6543351733963757,0.2152176151850476,0.24863674086273968
0.23086913124914538,0.664070418346822,0.20613353772209003,0.24080561250083987
0.22228028277825929,0.6743306027637906,0.19622711999256232,0.23269389633402862
0.21359169694583305,0.6848066260992498,0.18601533664787154,0.22450037699520434
0.20472910871135866,0.6956061189930798,0.17530747040912023,0.21615197434517933
0.19640028300606954,0.7060496213794565,0.16581243526869424,0.2083651401432816
0.18869159379142766,0.7160433566632458,0.15774012530982043,0.20122691773671267
0.18121242065293802,0.7259905229643661,0.15013731388488608,0.1943436615051283
0.17416709687047244,0.7356933406784459,0.14349657318583658,0.18792226831831801
0.16719075147492182,0.7454795682955014,0.13694012017342075,0.18159254214938889
0.16025667797918727,0.755379020523077,0.1304005841442092,0.1753278720043118
0.15372968165413714,0.7650520932838493,0.12475522822679641,0.16949817527602226
0.1475390479963619,0.7745637504796653,0.11983216024470393,0.16403194111521696
0.14110445216317202,0.7845243281737871,0.11421274535341013,0.1583449204429287
